month_date,grade,dpd_bucket,balance,count,gco_amount,recovery_amount,nco_amount
2011-10-01,A,120+,47345.0,9,0.0,0.0,0.0
2011-10-01,A,150+,59075.0,10,0.0,0.0,0.0
2011-10-01,A,180+,11900.0,2,0.0,0.0,0.0
2011-10-01,A,GCO,464716.25,75,395008.81,67151.5,327857.31
2011-11-01,A,Current,57986700.28,9217,0.0,0.0,0.0
2011-11-01,A,30+,48917.5,11,0.0,0.0,0.0
2011-11-01,A,60+,104975.0,19,0.0,0.0,0.0
2011-11-01,A,90+,88570.0,14,0.0,0.0,0.0
2011-11-01,A,120+,46112.5,8,0.0,0.0,0.0
2011-11-01,A,150+,61370.0,10,0.0,0.0,0.0
2011-11-01,A,180+,54400.0,10,0.0,0.0,0.0
2011-11-01,A,GCO,483416.25,78,410903.81,69853.65,341050.16
2011-12-01,A,Current,61289922.97,9631,0.0,0.0,0.0
2011-12-01,A,30+,85680.0,9,0.0,0.0,0.0
2011-12-01,A,60+,77095.0,14,0.0,0.0,0.0
2011-12-01,A,90+,99237.5,19,0.0,0.0,0.0
2011-12-01,A,120+,72717.5,12,0.0,0.0,0.0
2011-12-01,A,150+,55675.0,9,0.0,0.0,0.0
2011-12-01,A,180+,45220.0,8,0.0,0.0,0.0
2011-12-01,A,GCO,537816.25,88,457143.81,77714.45,379429.36
2012-01-01,A,Current,65848452.58,10265,0.0,0.0,0.0
2012-01-01,A,30+,65811.25,11,0.0,0.0,0.0
2012-01-01,A,60+,85680.0,9,0.0,0.0,0.0
2012-01-01,A,90+,48917.5,11,0.0,0.0,0.0
2012-01-01,A,120+,104975.0,19,0.0,0.0,0.0
2012-01-01,A,150+,88570.0,14,0.0,0.0,0.0
2012-01-01,A,180+,46112.5,8,0.0,0.0,0.0
2012-01-01,A,GCO,599186.25,98,509308.31,86582.41,422725.9
2012-02-01,A,Current,71890294.64,10936,0.0,0.0,0.0
2012-02-01,A,30+,87635.0,17,0.0,0.0,0.0
2012-02-01,A,60+,66661.25,12,0.0,0.0,0.0
2012-02-01,A,90+,67830.0,7,0.0,0.0,0.0
2012-02-01,A,120+,55037.5,10,0.0,0.0,0.0
2012-02-01,A,150+,123505.0,22,0.0,0.0,0.0
2012-02-01,A,180+,72547.5,12,0.0,0.0,0.0
2012-02-01,A,GCO,666421.25,109,566458.06,96297.87,470160.19
2012-03-01,A,Current,80761362.18,11708,0.0,0.0,0.0
2012-03-01,A,30+,85765.0,15,0.0,0.0,0.0
2012-03-01,A,60+,75586.25,15,0.0,0.0,0.0
2012-03-01,A,90+,66045.0,7,0.0,0.0,0.0
2012-03-01,A,120+,47005.0,7,0.0,0.0,0.0
2012-03-01,A,150+,73015.0,13,0.0,0.0,0.0
2012-03-01,A,180+,112837.5,20,0.0,0.0,0.0
2012-03-01,A,GCO,697828.75,116,593154.44,100836.25,492318.18
2012-04-01,A,Current,85973433.14,12432,0.0,0.0,0.0
2012-04-01,A,30+,75905.0,12,0.0,0.0,0.0
2012-04-01,A,60+,57545.0,9,0.0,0.0,0.0
2012-04-01,A,90+,102935.0,21,0.0,0.0,0.0
2012-04-01,A,120+,39461.25,6,0.0,0.0,0.0
2012-04-01,A,150+,85680.0,9,0.0,0.0,0.0
2012-04-01,A,180+,77095.0,14,0.0,0.0,0.0
2012-04-01,A,GCO,810666.25,136,689066.31,117141.27,571925.04
2012-05-01,A,Current,93082344.64,13228,0.0,0.0,0.0
2012-05-01,A,30+,96050.0,17,0.0,0.0,0.0
2012-05-01,A,60+,61370.0,10,0.0,0.0,0.0
2012-05-01,A,90+,70465.0,13,0.0,0.0,0.0
2012-05-01,A,120+,84511.25,16,0.0,0.0,0.0
2012-05-01,A,150+,35615.0,6,0.0,0.0,0.0
2012-05-01,A,180+,79730.0,8,0.0,0.0,0.0
2012-05-01,A,GCO,887761.25,150,754597.06,128281.5,626315.56
2012-06-01,A,Current,96372181.54,13820,0.0,0.0,0.0
2012-06-01,A,30+,137083.75,16,0.0,0.0,0.0
2012-06-01,A,60+,82620.0,12,0.0,0.0,0.0
2012-06-01,A,90+,79730.0,14,0.0,0.0,0.0
2012-06-01,A,120+,44795.0,8,0.0,0.0,0.0
2012-06-01,A,150+,89335.0,17,0.0,0.0,0.0
2012-06-01,A,180+,65811.25,11,0.0,0.0,0.0
2012-06-01,A,GCO,973441.25,159,827425.06,140662.26,686762.8
2012-07-01,A,Current,102518176.22,14547,0.0,0.0,0.0
2012-07-01,A,30+,224655.0,31,0.0,0.0,0.0
2012-07-01,A,60+,126883.75,15,0.0,0.0,0.0
2012-07-01,A,90+,96305.0,16,0.0,0.0,0.0
2012-07-01,A,120+,76245.0,11,0.0,0.0,0.0
2012-07-01,A,150+,57545.0,9,0.0,0.0,0.0
2012-07-01,A,180+,92735.0,20,0.0,0.0,0.0
2012-07-01,A,GCO,1012902.5,165,860967.12,146364.41,714602.71
2012-08-01,A,Current,109432491.18,15517,0.0,0.0,0.0
2012-08-01,A,30+,231327.5,33,0.0,0.0,0.0
2012-08-01,A,60+,259653.75,35,0.0,0.0,0.0
2012-08-01,A,90+,109331.25,14,0.0,0.0,0.0
2012-08-01,A,120+,103147.5,13,0.0,0.0,0.0
2012-08-01,A,150+,81175.0,14,0.0,0.0,0.0
2012-08-01,A,180+,48875.0,9,0.0,0.0,0.0
2012-08-01,A,GCO,1134537.5,188,964356.88,163940.67,800416.21
2012-09-01,A,Current,116575769.65,16510,0.0,0.0,0.0
2012-09-01,A,30+,153998.75,22,0.0,0.0,0.0
2012-09-01,A,60+,242462.5,34,0.0,0.0,0.0
2012-09-01,A,90+,218258.75,30,0.0,0.0,0.0
2012-09-01,A,120+,92501.25,14,0.0,0.0,0.0
2012-09-01,A,150+,146242.5,16,0.0,0.0,0.0
2012-09-01,A,180+,87125.0,16,0.0,0.0,0.0
2012-09-01,A,GCO,1195567.5,198,1016232.38,172759.5,843472.87
2012-10-01,A,Current,124006306.9,17429,0.0,0.0,0.0
2012-10-01,A,30+,193460.0,26,0.0,0.0,0.0
2012-10-01,A,60+,148898.75,21,0.0,0.0,0.0
2012-10-01,A,90+,242462.5,34,0.0,0.0,0.0
2012-10-01,A,120+,239678.75,34,0.0,0.0,0.0
2012-10-01,A,150+,87656.25,12,0.0,0.0,0.0
2012-10-01,A,180+,143522.5,16,0.0,0.0,0.0
2012-10-01,A,GCO,1268837.5,212,1078511.88,183347.02,895164.86
2012-11-01,A,Current,128931174.73,18232,0.0,0.0,0.0
2012-11-01,A,30+,287023.75,37,0.0,0.0,0.0
2012-11-01,A,60+,221063.75,30,0.0,0.0,0.0
2012-11-01,A,90+,140228.75,20,0.0,0.0,0.0
2012-11-01,A,120+,245182.5,35,0.0,0.0,0.0
2012-11-01,A,150+,196498.75,26,0.0,0.0,0.0
2012-11-01,A,180+,125311.25,19,0.0,0.0,0.0
2012-11-01,A,GCO,1428935.0,230,1214594.75,206481.11,1008113.64
2012-12-01,A,Current,140902138.47,19094,0.0,0.0,0.0
2012-12-01,A,30+,300071.25,36,0.0,0.0,0.0
2012-12-01,A,60+,268217.5,35,0.0,0.0,0.0
2012-12-01,A,90+,196477.5,26,0.0,0.0,0.0
2012-12-01,A,120+,153998.75,22,0.0,0.0,0.0
2012-12-01,A,150+,242462.5,34,0.0,0.0,0.0
2012-12-01,A,180+,239678.75,34,0.0,0.0,0.0
2012-12-01,A,GCO,1500016.25,240,1275013.81,216752.35,1058261.46
2013-01-01,A,Current,150364904.17,19836,0.0,0.0,0.0
2013-01-01,A,30+,295906.25,36,0.0,0.0,0.0
2013-01-01,A,60+,271341.25,33,0.0,0.0,0.0
2013-01-01,A,90+,287023.75,37,0.0,0.0,0.0
2013-01-01,A,120+,221063.75,30,0.0,0.0,0.0
2013-01-01,A,150+,140228.75,20,0.0,0.0,0.0
2013-01-01,A,180+,245182.5,35,0.0,0.0,0.0
2013-01-01,A,GCO,1750745.0,275,1488133.25,252982.65,1235150.6
2013-02-01,A,Current,163165522.39,20755,0.0,0.0,0.0
2013-02-01,A,30+,209673.75,28,0.0,0.0,0.0
2013-02-01,A,60+,295906.25,36,0.0,0.0,0.0
2013-02-01,A,90+,271341.25,33,0.0,0.0,0.0
2013-02-01,A,120+,285153.75,36,0.0,0.0,0.0
2013-02-01,A,150+,209971.25,28,0.0,0.0,0.0
2013-02-01,A,180+,147241.25,22,0.0,0.0,0.0
2013-02-01,A,GCO,2001877.5,311,1701595.88,289271.3,1412324.58
2013-03-01,A,Current,185000040.09,21901,0.0,0.0,0.0
2013-03-01,A,30+,201513.75,28,0.0,0.0,0.0
2013-03-01,A,60+,287916.25,35,0.0,0.0,0.0
2013-03-01,A,90+,284601.25,35,0.0,0.0,0.0
2013-03-01,A,120+,276887.5,35,0.0,0.0,0.0
2013-03-01,A,150+,203405.0,25,0.0,0.0,0.0
2013-03-01,A,180+,169723.75,27,0.0,0.0,0.0
2013-03-01,A,GCO,2001877.5,311,1701595.88,289271.3,1412324.58
2013-04-01,A,Current,198896347.16,23033,0.0,0.0,0.0
2013-04-01,A,30+,295226.25,42,0.0,0.0,0.0
2013-04-01,A,60+,195372.5,22,0.0,0.0,0.0
2013-04-01,A,90+,219151.25,28,0.0,0.0,0.0
2013-04-01,A,120+,319578.75,41,0.0,0.0,0.0
2013-04-01,A,150+,203298.75,28,0.0,0.0,0.0
2013-04-01,A,180+,334857.5,37,0.0,0.0,0.0
2013-04-01,A,GCO,2198801.25,343,1868981.06,317726.78,1551254.28
2013-05-01,A,Current,209973408.76,23962,0.0,0.0,0.0
2013-05-01,A,30+,406895.0,41,0.0,0.0,0.0
2013-05-01,A,60+,265115.0,34,0.0,0.0,0.0
2013-05-01,A,90+,183663.75,25,0.0,0.0,0.0
2013-05-01,A,120+,305766.25,38,0.0,0.0,0.0
2013-05-01,A,150+,284601.25,35,0.0,0.0,0.0
2013-05-01,A,180+,276887.5,35,0.0,0.0,0.0
2013-05-01,A,GCO,2375006.25,363,2018755.31,343188.4,1675566.91
2013-06-01,A,Current,218235545.75,24920,0.0,0.0,0.0
2013-06-01,A,30+,418157.5,45,0.0,0.0,0.0
2013-06-01,A,60+,399946.25,41,0.0,0.0,0.0
2013-06-01,A,90+,278885.0,36,0.0,0.0,0.0
2013-06-01,A,120+,227013.75,29,0.0,0.0,0.0
2013-06-01,A,150+,210417.5,27,0.0,0.0,0.0
2013-06-01,A,180+,284112.5,40,0.0,0.0,0.0
2013-06-01,A,GCO,2781157.5,410,2363983.88,401877.26,1962106.62
2013-07-01,A,Current,232548210.56,25981,0.0,0.0,0.0
2013-07-01,A,30+,324360.0,35,0.0,0.0,0.0
2013-07-01,A,60+,407128.75,46,0.0,0.0,0.0
2013-07-01,A,90+,406895.0,41,0.0,0.0,0.0
2013-07-01,A,120+,265115.0,34,0.0,0.0,0.0
2013-07-01,A,150+,181963.75,24,0.0,0.0,0.0
2013-07-01,A,180+,282306.25,35,0.0,0.0,0.0
2013-07-01,A,GCO,2961655.0,437,2517406.75,427959.15,2089447.6
2013-08-01,A,Current,242004216.2,27113,0.0,0.0,0.0
2013-08-01,A,30+,381565.0,40,0.0,0.0,0.0
2013-08-01,A,60+,315732.5,36,0.0,0.0,0.0
2013-08-01,A,90+,388832.5,39,0.0,0.0,0.0
2013-08-01,A,120+,429271.25,47,0.0,0.0,0.0
2013-08-01,A,150+,278885.0,36,0.0,0.0,0.0
2013-08-01,A,180+,227013.75,29,0.0,0.0,0.0
2013-08-01,A,GCO,3275687.5,477,2784334.38,473336.84,2310997.53
2013-09-01,A,Current,250508513.54,28177,0.0,0.0,0.0
2013-09-01,A,30+,479655.0,56,0.0,0.0,0.0
2013-09-01,A,60+,356320.0,38,0.0,0.0,0.0
2013-09-01,A,90+,295077.5,35,0.0,0.0,0.0
2013-09-01,A,120+,298010.0,34,0.0,0.0,0.0
2013-09-01,A,150+,338958.75,39,0.0,0.0,0.0
2013-09-01,A,180+,473152.5,50,0.0,0.0,0.0
2013-09-01,A,GCO,3604765.0,519,3064050.25,520888.54,2543161.71
2013-10-01,A,Current,267725368.46,29564,0.0,0.0,0.0
2013-10-01,A,30+,447503.75,46,0.0,0.0,0.0
2013-10-01,A,60+,385687.5,48,0.0,0.0,0.0
2013-10-01,A,90+,360910.0,38,0.0,0.0,0.0
2013-10-01,A,120+,330288.75,37,0.0,0.0,0.0
2013-10-01,A,150+,349052.5,37,0.0,0.0,0.0
2013-10-01,A,180+,462506.25,50,0.0,0.0,0.0
2013-10-01,A,GCO,3812845.0,546,3240918.25,550956.1,2689962.15
2013-11-01,A,Current,293254329.29,31844,0.0,0.0,0.0
2013-11-01,A,30+,304703.75,35,0.0,0.0,0.0
2013-11-01,A,60+,353812.5,41,0.0,0.0,0.0
2013-11-01,A,90+,380608.75,41,0.0,0.0,0.0
2013-11-01,A,120+,455366.25,53,0.0,0.0,0.0
2013-11-01,A,150+,295077.5,35,0.0,0.0,0.0
2013-11-01,A,180+,298010.0,34,0.0,0.0,0.0
2013-11-01,A,GCO,4416876.25,608,3754344.81,638238.62,3116106.19
2013-12-01,A,Current,321208718.87,33853,0.0,0.0,0.0
2013-12-01,A,30+,582483.75,58,0.0,0.0,0.0
2013-12-01,A,60+,276186.25,37,0.0,0.0,0.0
2013-12-01,A,90+,423193.75,44,0.0,0.0,0.0
2013-12-01,A,120+,413397.5,50,0.0,0.0,0.0
2013-12-01,A,150+,350476.25,38,0.0,0.0,0.0
2013-12-01,A,180+,322936.25,37,0.0,0.0,0.0
2013-12-01,A,GCO,4654090.0,635,3955976.5,672516.0,3283460.49
2014-01-01,A,Current,342344363.83,35836,0.0,0.0,0.0
2014-01-01,A,30+,398735.0,46,0.0,0.0,0.0
2014-01-01,A,60+,664360.0,66,0.0,0.0,0.0
2014-01-01,A,90+,304703.75,35,0.0,0.0,0.0
2014-01-01,A,120+,353812.5,41,0.0,0.0,0.0
2014-01-01,A,150+,380608.75,41,0.0,0.0,0.0
2014-01-01,A,180+,455366.25,53,0.0,0.0,0.0
2014-01-01,A,GCO,5009963.75,677,4258469.19,723939.76,3534529.43
2014-02-01,A,Current,361569758.81,37670,0.0,0.0,0.0
2014-02-01,A,30+,341083.75,38,0.0,0.0,0.0
2014-02-01,A,60+,371598.75,43,0.0,0.0,0.0
2014-02-01,A,90+,569882.5,58,0.0,0.0,0.0
2014-02-01,A,120+,371088.75,40,0.0,0.0,0.0
2014-02-01,A,150+,361462.5,45,0.0,0.0,0.0
2014-02-01,A,180+,415777.5,43,0.0,0.0,0.0
2014-02-01,A,GCO,5502985.0,734,4677537.25,795181.33,3882355.92
2014-03-01,A,Current,391643461.14,39427,0.0,0.0,0.0
2014-03-01,A,30+,351283.75,39,0.0,0.0,0.0
2014-03-01,A,60+,371598.75,43,0.0,0.0,0.0
2014-03-01,A,90+,482056.25,48,0.0,0.0,0.0
2014-03-01,A,120+,452115.0,49,0.0,0.0,0.0
2014-03-01,A,150+,297393.75,38,0.0,0.0,0.0
2014-03-01,A,180+,465396.25,49,0.0,0.0,0.0
2014-03-01,A,GCO,5524235.0,736,4695599.75,798251.96,3897347.79
2014-04-01,A,Current,414110324.69,41680,0.0,0.0,0.0
2014-04-01,A,30+,594086.25,64,0.0,0.0,0.0
2014-04-01,A,60+,304300.0,32,0.0,0.0,0.0
2014-04-01,A,90+,320620.0,36,0.0,0.0,0.0
2014-04-01,A,120+,487708.75,53,0.0,0.0,0.0
2014-04-01,A,150+,496442.5,53,0.0,0.0,0.0
2014-04-01,A,180+,309421.25,37,0.0,0.0,0.0
2014-04-01,A,GCO,6054486.25,793,5146313.31,874873.26,4271440.05
2014-05-01,A,Current,439879845.4,43884,0.0,0.0,0.0
2014-05-01,A,30+,562338.75,55,0.0,0.0,0.0
2014-05-01,A,60+,504687.5,56,0.0,0.0,0.0
2014-05-01,A,90+,348521.25,38,0.0,0.0,0.0
2014-05-01,A,120+,365670.0,42,0.0,0.0,0.0
2014-05-01,A,150+,485647.5,49,0.0,0.0,0.0
2014-05-01,A,180+,436815.0,48,0.0,0.0,0.0
2014-05-01,A,GCO,6307425.0,825,5361311.25,911422.91,4449888.34
2014-06-01,A,Current,453071335.53,45614,0.0,0.0,0.0
2014-06-01,A,30+,459701.25,47,0.0,0.0,0.0
2014-06-01,A,60+,467563.75,45,0.0,0.0,0.0
2014-06-01,A,90+,569415.0,60,0.0,0.0,0.0
2014-06-01,A,120+,360102.5,41,0.0,0.0,0.0
2014-06-01,A,150+,326570.0,37,0.0,0.0,0.0
2014-06-01,A,180+,480823.75,51,0.0,0.0,0.0
2014-06-01,A,GCO,6867235.0,885,5837149.75,992315.46,4844834.29
2014-07-01,A,Current,492830855.73,48799,0.0,0.0,0.0
2014-07-01,A,30+,468201.25,46,0.0,0.0,0.0
2014-07-01,A,60+,427677.5,46,0.0,0.0,0.0
2014-07-01,A,90+,562338.75,55,0.0,0.0,0.0
2014-07-01,A,120+,504687.5,56,0.0,0.0,0.0
2014-07-01,A,150+,348521.25,38,0.0,0.0,0.0
2014-07-01,A,180+,365670.0,42,0.0,0.0,0.0
2014-07-01,A,GCO,7229887.5,922,6145404.38,1044718.74,5100685.63
2014-08-01,A,Current,513876682.84,51190,0.0,0.0,0.0
2014-08-01,A,30+,632952.5,57,0.0,0.0,0.0
2014-08-01,A,60+,433967.5,45,0.0,0.0,0.0
2014-08-01,A,90+,412101.25,38,0.0,0.0,0.0
2014-08-01,A,120+,499970.0,52,0.0,0.0,0.0
2014-08-01,A,150+,548930.0,56,0.0,0.0,0.0
2014-08-01,A,180+,386006.25,46,0.0,0.0,0.0
2014-08-01,A,GCO,7684403.75,974,6531743.19,1110396.34,5421346.85
2014-09-01,A,Current,520726564.71,52642,0.0,0.0,0.0
2014-09-01,A,30+,825052.5,77,0.0,0.0,0.0
2014-09-01,A,60+,534416.25,46,0.0,0.0,0.0
2014-09-01,A,90+,541471.25,56,0.0,0.0,0.0
2014-09-01,A,120+,324530.0,31,0.0,0.0,0.0
2014-09-01,A,150+,461550.0,48,0.0,0.0,0.0
2014-09-01,A,180+,575662.5,58,0.0,0.0,0.0
2014-09-01,A,GCO,8259556.25,1040,7020622.81,1193505.88,5827116.93
2014-10-01,A,Current,603363402.64,58891,0.0,0.0,0.0
2014-10-01,A,30+,694280.0,71,0.0,0.0,0.0
2014-10-01,A,60+,760516.25,74,0.0,0.0,0.0
2014-10-01,A,90+,573537.5,49,0.0,0.0,0.0
2014-10-01,A,120+,500862.5,53,0.0,0.0,0.0
2014-10-01,A,150+,369771.25,36,0.0,0.0,0.0
2014-10-01,A,180+,528360.0,53,0.0,0.0,0.0
2014-10-01,A,GCO,8642800.0,1079,7346380.0,1248884.6,6097495.4
2014-11-01,A,Current,632562674.02,62309,0.0,0.0,0.0
2014-11-01,A,30+,792625.0,77,0.0,0.0,0.0
2014-11-01,A,60+,662426.25,70,0.0,0.0,0.0
2014-11-01,A,90+,625897.5,57,0.0,0.0,0.0
2014-11-01,A,120+,682953.75,63,0.0,0.0,0.0
2014-11-01,A,150+,574451.25,58,0.0,0.0,0.0
2014-11-01,A,180+,340063.75,33,0.0,0.0,0.0
2014-11-01,A,GCO,9307818.75,1147,7911645.94,1344979.81,6566666.13
2014-12-01,A,Current,643674279.87,63836,0.0,0.0,0.0
2014-12-01,A,30+,659663.75,70,0.0,0.0,0.0
2014-12-01,A,60+,646935.0,60,0.0,0.0,0.0
2014-12-01,A,90+,714297.5,72,0.0,0.0,0.0
2014-12-01,A,120+,767316.25,75,0.0,0.0,0.0
2014-12-01,A,150+,586287.5,50,0.0,0.0,0.0
2014-12-01,A,180+,500862.5,53,0.0,0.0,0.0
2014-12-01,A,GCO,9540931.25,1168,8109791.56,1378664.57,6731127.0
2015-01-01,A,Current,699744036.13,69067,0.0,0.0,0.0
2015-01-01,A,30+,980007.5,87,0.0,0.0,0.0
2015-01-01,A,60+,665592.5,62,0.0,0.0,0.0
2015-01-01,A,90+,792625.0,77,0.0,0.0,0.0
2015-01-01,A,120+,662426.25,70,0.0,0.0,0.0
2015-01-01,A,150+,625897.5,57,0.0,0.0,0.0
2015-01-01,A,180+,659047.5,61,0.0,0.0,0.0
2015-01-01,A,GCO,10246240.0,1240,8709304.0,1480581.68,7228722.32
2015-02-01,A,Current,732829988.94,72639,0.0,0.0,0.0
2015-02-01,A,30+,896686.25,77,0.0,0.0,0.0
2015-02-01,A,60+,954571.25,82,0.0,0.0,0.0
2015-02-01,A,90+,703863.75,66,0.0,0.0,0.0
2015-02-01,A,120+,754141.25,72,0.0,0.0,0.0
2015-02-01,A,150+,564485.0,60,0.0,0.0,0.0
2015-02-01,A,180+,606963.75,58,0.0,0.0,0.0
2015-02-01,A,GCO,11154571.25,1325,9481385.56,1611835.55,7869550.02
2015-03-01,A,Current,792205983.56,76811,0.0,0.0,0.0
2015-03-01,A,30+,836931.25,73,0.0,0.0,0.0
2015-03-01,A,60+,994478.75,83,0.0,0.0,0.0
2015-03-01,A,90+,700293.75,67,0.0,0.0,0.0
2015-03-01,A,120+,758348.75,73,0.0,0.0,0.0
2015-03-01,A,150+,593278.75,61,0.0,0.0,0.0
2015-03-01,A,180+,585862.5,57,0.0,0.0,0.0
2015-03-01,A,GCO,11216791.25,1329,9534272.56,1620826.34,7913446.23
2015-04-01,A,Current,845364886.63,81948,0.0,0.0,0.0
2015-04-01,A,30+,894476.25,74,0.0,0.0,0.0
2015-04-01,A,60+,891841.25,74,0.0,0.0,0.0
2015-04-01,A,90+,971613.75,82,0.0,0.0,0.0
2015-04-01,A,120+,776538.75,74,0.0,0.0,0.0
2015-04-01,A,150+,630360.0,65,0.0,0.0,0.0
2015-04-01,A,180+,710047.5,69,0.0,0.0,0.0
2015-04-01,A,GCO,11867253.75,1390,10087165.69,1714818.17,8372347.52
2015-05-01,A,Current,903547204.16,86953,0.0,0.0,0.0
2015-05-01,A,30+,1047263.75,86,0.0,0.0,0.0
2015-05-01,A,60+,882831.25,73,0.0,0.0,0.0
2015-05-01,A,90+,836931.25,73,0.0,0.0,0.0
2015-05-01,A,120+,994478.75,83,0.0,0.0,0.0
2015-05-01,A,150+,700293.75,67,0.0,0.0,0.0
2015-05-01,A,180+,758348.75,73,0.0,0.0,0.0
2015-05-01,A,GCO,12395932.5,1447,10536542.62,1791212.25,8745330.38
2015-06-01,A,Current,934570517.16,90953,0.0,0.0,0.0
2015-06-01,A,30+,969956.25,84,0.0,0.0,0.0
2015-06-01,A,60+,1071680.0,92,0.0,0.0,0.0
2015-06-01,A,90+,877476.25,73,0.0,0.0,0.0
2015-06-01,A,120+,883426.25,73,0.0,0.0,0.0
2015-06-01,A,150+,967278.75,82,0.0,0.0,0.0
2015-06-01,A,180+,777006.25,74,0.0,0.0,0.0
2015-06-01,A,GCO,13236943.75,1526,11251402.19,1912738.37,9338663.82
2015-07-01,A,Current,1017438511.99,97722,0.0,0.0,0.0
2015-07-01,A,30+,1500165.0,122,0.0,0.0,0.0
2015-07-01,A,60+,946581.25,87,0.0,0.0,0.0
2015-07-01,A,90+,1047263.75,86,0.0,0.0,0.0
2015-07-01,A,120+,882831.25,73,0.0,0.0,0.0
2015-07-01,A,150+,836931.25,73,0.0,0.0,0.0
2015-07-01,A,180+,994478.75,83,0.0,0.0,0.0
2015-07-01,A,GCO,13854575.0,1587,11776388.75,2001986.09,9774402.66
2015-08-01,A,Current,1057730552.34,102693,0.0,0.0,0.0
2015-08-01,A,30+,1542240.0,121,0.0,0.0,0.0
2015-08-01,A,60+,1344891.25,116,0.0,0.0,0.0
2015-08-01,A,90+,1027480.0,88,0.0,0.0,0.0
2015-08-01,A,120+,1091506.25,93,0.0,0.0,0.0
2015-08-01,A,150+,830662.5,70,0.0,0.0,0.0
2015-08-01,A,180+,914940.0,75,0.0,0.0,0.0
2015-08-01,A,GCO,14996528.75,1683,12747049.44,2166998.4,10580051.03
2015-09-01,A,Current,1080809168.17,106273,0.0,0.0,0.0
2015-09-01,A,30+,1647130.0,125,0.0,0.0,0.0
2015-09-01,A,60+,1517717.5,117,0.0,0.0,0.0
2015-09-01,A,90+,1457325.0,126,0.0,0.0,0.0
2015-09-01,A,120+,1175337.5,91,0.0,0.0,0.0
2015-09-01,A,150+,836867.5,79,0.0,0.0,0.0
2015-09-01,A,180+,1075122.5,88,0.0,0.0,0.0
2015-09-01,A,GCO,16099680.0,1774,13684728.0,2326403.76,11358324.24
2015-10-01,A,Current,1173571890.49,113678,0.0,0.0,0.0
2015-10-01,A,30+,1709477.5,138,0.0,0.0,0.0
2015-10-01,A,60+,1635867.5,121,0.0,0.0,0.0
2015-10-01,A,90+,1506880.0,119,0.0,0.0,0.0
2015-10-01,A,120+,1358172.5,115,0.0,0.0,0.0
2015-10-01,A,150+,1080838.75,92,0.0,0.0,0.0
2015-10-01,A,180+,1077056.25,92,0.0,0.0,0.0
2015-10-01,A,GCO,16797041.25,1833,14277485.06,2427172.46,11850312.6
2015-11-01,A,Current,1213266363.14,118830,0.0,0.0,0.0
2015-11-01,A,30+,1572967.5,134,0.0,0.0,0.0
2015-11-01,A,60+,1625136.25,131,0.0,0.0,0.0
2015-11-01,A,90+,1599105.0,122,0.0,0.0,0.0
2015-11-01,A,120+,1572542.5,121,0.0,0.0,0.0
2015-11-01,A,150+,1356940.0,118,0.0,0.0,0.0
2015-11-01,A,180+,1275722.5,99,0.0,0.0,0.0
2015-11-01,A,GCO,18011670.0,1941,15309919.5,2602686.32,12707233.18
2015-12-01,A,Current,1285308418.09,125185,0.0,0.0,0.0
2015-12-01,A,30+,1703293.75,143,0.0,0.0,0.0
2015-12-01,A,60+,1245505.0,107,0.0,0.0,0.0
2015-12-01,A,90+,1777562.5,142,0.0,0.0,0.0
2015-12-01,A,120+,1619165.0,120,0.0,0.0,0.0
2015-12-01,A,150+,1477682.5,116,0.0,0.0,0.0
2015-12-01,A,180+,1339175.0,117,0.0,0.0,0.0
2015-12-01,A,GCO,19032583.75,2021,16177696.19,2750208.35,13427487.84
2016-01-01,A,Current,1316747881.98,130156,0.0,0.0,0.0
2016-01-01,A,30+,1390281.25,122,0.0,0.0,0.0
2016-01-01,A,60+,1532018.75,129,0.0,0.0,0.0
2016-01-01,A,90+,1624392.5,135,0.0,0.0,0.0
2016-01-01,A,120+,1641286.25,134,0.0,0.0,0.0
2016-01-01,A,150+,1537905.0,117,0.0,0.0,0.0
2016-01-01,A,180+,1598765.0,123,0.0,0.0,0.0
2016-01-01,A,GCO,20679310.0,2161,17577413.5,2988160.3,14589253.2
2016-02-01,A,Current,1358935491.64,135973,0.0,0.0,0.0
2016-02-01,A,30+,1862052.5,155,0.0,0.0,0.0
2016-02-01,A,60+,1488201.25,125,0.0,0.0,0.0
2016-02-01,A,90+,1471456.25,125,0.0,0.0,0.0
2016-02-01,A,120+,1672778.75,140,0.0,0.0,0.0
2016-02-01,A,150+,1636930.0,133,0.0,0.0,0.0
2016-02-01,A,180+,1565700.0,121,0.0,0.0,0.0
2016-02-01,A,GCO,22489002.5,2302,19115652.12,3249660.86,15865991.26
2016-03-01,A,Current,1500332668.34,144447,0.0,0.0,0.0
2016-03-01,A,30+,1855358.75,158,0.0,0.0,0.0
2016-03-01,A,60+,1477151.25,119,0.0,0.0,0.0
2016-03-01,A,90+,1565572.5,134,0.0,0.0,0.0
2016-03-01,A,120+,1564871.25,130,0.0,0.0,0.0
2016-03-01,A,150+,1328783.75,113,0.0,0.0,0.0
2016-03-01,A,180+,1689311.25,135,0.0,0.0,0.0
2016-03-01,A,GCO,23373172.5,2367,19867196.62,3377423.43,16489773.2
2016-04-01,A,Current,1501351926.37,147934,0.0,0.0,0.0
2016-04-01,A,30+,1884705.0,164,0.0,0.0,0.0
2016-04-01,A,60+,1505520.0,127,0.0,0.0,0.0
2016-04-01,A,90+,1809735.0,150,0.0,0.0,0.0
