vintage_year,grade,mob,defaults_at_mob,active_at_mob,marginal_pd
2016,A,23,100,22920,0.004363001745200698
2016,A,24,105,21372,0.004912970241437394
2016,A,25,107,19806,0.005402403312127638
2016,A,26,96,18268,0.005255090869279615
2016,A,27,94,16775,0.005603576751117735
2016,A,28,96,15475,0.006203554119547657
2016,A,29,87,14175,0.006137566137566138
2016,A,30,67,12940,0.00517774343122102
2016,A,31,65,11797,0.005509875392048826
2016,A,32,38,10695,0.0035530621785881253
2016,A,33,31,9703,0.003194888178913738
2016,A,34,22,8730,0.0025200458190148913
2016,A,35,7,7760,0.0009020618556701031
2016,A,36,35,6588,0.005312689738919247
2016,A,37,3,574,0.005226480836236934
2016,A,38,1,15,0.06666666666666667
2016,A,39,0,2,0.0
2016,A,40,0,2,0.0
2016,A,41,0,2,0.0
2016,A,42,0,2,0.0
2016,A,43,0,2,0.0
2016,A,44,0,2,0.0
2016,A,45,0,2,0.0
2016,A,46,0,2,0.0
2016,A,47,0,2,0.0
2016,A,48,0,2,0.0
2016,A,49,0,2,0.0
2016,A,50,0,2,0.0
2016,A,51,0,2,0.0
2016,A,52,0,2,0.0
2016,A,53,0,2,0.0
2016,A,54,0,2,0.0
2016,A,55,0,2,0.0
2016,A,56,0,2,0.0
2016,A,57,0,2,0.0
2016,A,58,0,2,0.0
2016,A,59,0,2,0.0
2016,A,60,2,2,1.0
2016,B,1,94,89003,0.0010561441749154523
2016,B,2,192,86817,0.0022115484294550607
2016,B,3,241,85567,0.0028165063634345015
2016,B,4,306,84159,0.003635974762057534
2016,B,5,403,82555,0.004881594088789292
2016,B,6,455,80695,0.005638515397484355
2016,B,7,510,78741,0.006476930696841544
2016,B,8,608,76477,0.007950102645239746
2016,B,9,567,74020,0.007660091867062956
2016,B,10,583,71590,0.008143595474228243
2016,B,11,660,69032,0.009560783404797775
2016,B,12,637,66194,0.009623228691422183
2016,B,13,654,63383,0.010318224129498446
2016,B,14,668,60445,0.011051369013152453
2016,B,15,641,57422,0.011162968896938456
2016,B,16,628,54622,0.01149719893083373
2016,B,17,617,51719,0.011929851698602062
2016,B,18,560,48733,0.011491186670223462
2016,B,19,540,45859,0.011775224056346628
2016,B,20,553,43057,0.012843440091042107
2016,B,21,521,40048,0.013009388733519776
2016,B,22,476,37203,0.01279466709673951
2016,B,23,462,34449,0.013411129495776365
2016,B,24,428,31630,0.013531457477078722
2016,B,25,400,28759,0.013908689453736222
2016,B,26,348,26081,0.01334304666232123
2016,B,27,323,23512,0.013737665872745832
2016,B,28,316,21131,0.014954332497278879
2016,B,29,220,18882,0.011651308124139392
2016,B,30,194,16923,0.011463688471311233
2016,B,31,144,15081,0.00954843843246469
2016,B,32,105,13402,0.00783465154454559
2016,B,33,72,12090,0.005955334987593052
2016,B,34,57,10807,0.005274359211622097
2016,B,35,30,9624,0.003117206982543641
2016,B,36,104,8219,0.012653607494829055
2016,B,37,14,1075,0.013023255813953489
2016,B,38,1,39,0.02564102564102564
2016,B,39,0,3,0.0
2016,B,40,0,3,0.0
2016,B,41,0,3,0.0
2016,B,42,0,3,0.0
2016,B,43,0,3,0.0
2016,B,44,0,3,0.0
2016,B,45,0,3,0.0
2016,B,46,0,3,0.0
2016,B,47,0,3,0.0
2016,B,48,0,3,0.0
2016,B,49,0,3,0.0
2016,B,50,0,3,0.0
2016,B,51,0,3,0.0
2016,B,52,0,3,0.0
2016,B,53,0,3,0.0
2016,B,54,0,3,0.0
2016,B,55,0,3,0.0
2016,B,56,0,3,0.0
2016,B,57,0,3,0.0
2016,B,58,0,3,0.0
2016,B,59,0,3,0.0
2016,B,60,3,3,1.0
2016,C,1,200,86786,0.0023045191620768325
2016,C,2,373,84283,0.004425566247048634
2016,C,3,514,82672,0.006217340816721502
2016,C,4,627,80880,0.007752225519287834
2016,C,5,726,78833,0.009209341265713596
2016,C,6,847,76474,0.011075659701336402
2016,C,7,915,73973,0.012369378016303246
2016,C,8,993,71347,0.013917894235216617
2016,C,9,956,68510,0.013954167274850387
2016,C,10,1015,65770,0.015432568040139882
2016,C,11,1068,62935,0.016969889568602528
2016,C,12,1093,59838,0.018265984825696045
2016,C,13,998,56745,0.01758745263899903
2016,C,14,1027,53596,0.01916187775207105
2016,C,15,994,50449,0.019703066463160817
2016,C,16,958,47495,0.020170544267817666
2016,C,17,999,44520,0.02243935309973046
2016,C,18,872,41446,0.021039424793707476
2016,C,19,832,38675,0.021512605042016807
2016,C,20,746,35845,0.020811828706932628
2016,C,21,775,33072,0.023433720367682633
2016,C,22,706,30334,0.02327421375354388
2016,C,23,616,27675,0.022258355916892503
2016,C,24,575,25174,0.022841026455867164
2016,C,25,566,22701,0.02493282234262808
2016,C,26,464,20260,0.022902270483711747
2016,C,27,428,17957,0.023834716266636965
2016,C,28,391,15786,0.024768782465475737
2016,C,29,301,13785,0.021835328255350017
2016,C,30,267,12074,0.022113632598973
2016,C,31,225,10537,0.021353326373730663
2016,C,32,173,9157,0.018892650431363983
2016,C,33,108,8054,0.013409485969704494
2016,C,34,67,7065,0.009483368719037509
2016,C,35,43,6129,0.007015826399086311
2016,C,36,141,5122,0.02752830925419758
2016,C,37,6,794,0.007556675062972292
2016,C,38,3,71,0.04225352112676056
2016,C,39,0,19,0.0
2016,C,40,0,19,0.0
2016,C,41,0,19,0.0
2016,C,42,0,19,0.0
2016,C,43,0,19,0.0
2016,C,44,0,19,0.0
2016,C,45,0,19,0.0
2016,C,46,0,19,0.0
2016,C,47,0,19,0.0
2016,C,48,0,19,0.0
2016,C,49,0,19,0.0
2016,C,50,0,19,0.0
2016,C,51,0,19,0.0
2016,C,52,0,19,0.0
2016,C,53,0,19,0.0
2016,C,54,0,19,0.0
2016,C,55,0,19,0.0
2016,C,56,0,19,0.0
2016,C,57,0,19,0.0
2016,C,58,0,19,0.0
2016,C,59,0,19,0.0
2016,C,60,19,19,1.0
2016,D,1,155,40768,0.003802001569858713
2016,D,2,287,39371,0.0072896294226715095
2016,D,3,376,38365,0.00980059950475694
2016,D,4,496,37296,0.013299013299013299
2016,D,5,593,36065,0.01644253431304589
2016,D,6,660,34711,0.019014145371784162
2016,D,7,694,33262,0.02086465035175275
2016,D,8,684,31741,0.021549415582369804
2016,D,9,732,30181,0.024253669527185977
2016,D,10,739,28642,0.025801270860973394
2016,D,11,667,27092,0.024619813967222796
2016,D,12,700,25566,0.02738011421419072
2016,D,13,718,23966,0.029959108737377952
2016,D,14,642,22386,0.028678638434735997
2016,D,15,596,20922,0.028486760347959085
2016,D,16,584,19540,0.029887410440122823
2016,D,17,566,18199,0.031100609923622177
2016,D,18,515,16836,0.030589213589926348
2016,D,19,510,15578,0.032738477339838236
2016,D,20,429,14335,0.02992675270317405
2016,D,21,425,13138,0.032348911554270054
2016,D,22,413,11973,0.03449427879395306
2016,D,23,367,10846,0.03383735939516873
2016,D,24,332,9747,0.03406176259361855
2016,D,25,323,8722,0.03703279064434763
2016,D,26,271,7702,0.03518566606076344
2016,D,27,245,6717,0.03647461664433527
2016,D,28,204,5834,0.03496743229345218
2016,D,29,160,5060,0.03162055335968379
2016,D,30,129,4365,0.029553264604810996
2016,D,31,101,3728,0.027092274678111587
2016,D,32,78,3212,0.024283935242839352
2016,D,33,44,2778,0.01583873290136789
2016,D,34,27,2401,0.011245314452311536
2016,D,35,20,2052,0.009746588693957114
2016,D,36,109,1680,0.06488095238095239
2016,D,37,6,281,0.021352313167259787
2016,D,38,2,33,0.06060606060606061
2016,D,39,0,21,0.0
2016,D,40,0,21,0.0
2016,D,41,0,21,0.0
2016,D,42,0,21,0.0
2016,D,43,0,21,0.0
2016,D,44,0,21,0.0
2016,D,45,0,21,0.0
2016,D,46,0,21,0.0
2016,D,47,0,21,0.0
2016,D,48,0,21,0.0
2016,D,49,0,21,0.0
2016,D,50,0,21,0.0
2016,D,51,0,21,0.0
2016,D,52,0,21,0.0
2016,D,53,0,21,0.0
2016,D,54,0,21,0.0
2016,D,55,0,21,0.0
2016,D,56,0,21,0.0
2016,D,57,0,21,0.0
2016,D,58,0,21,0.0
2016,D,59,0,21,0.0
2016,D,60,21,21,1.0
2016,E,1,107,18539,0.005771616592049194
2016,E,2,191,17823,0.010716489928743758
2016,E,3,266,17283,0.01539084649655731
2016,E,4,342,16704,0.020474137931034482
2016,E,5,367,16007,0.02292746923221091
2016,E,6,425,15260,0.027850589777195282
2016,E,7,411,14512,0.028321389195148844
2016,E,8,404,13727,0.029431048298972827
2016,E,9,427,12971,0.03291958985429034
2016,E,10,400,12199,0.03278957291581277
2016,E,11,438,11443,0.038276675696932626
2016,E,12,370,10672,0.03467016491754123
2016,E,13,363,9996,0.03631452581032413
2016,E,14,323,9301,0.034727448661434256
2016,E,15,306,8657,0.03534711793923992
2016,E,16,288,8042,0.035811987067893555
2016,E,17,271,7471,0.03627359121938161
2016,E,18,258,6916,0.0373048004626952
2016,E,19,257,6375,0.04031372549019608
2016,E,20,242,5860,0.041296928327645054
2016,E,21,219,5344,0.04098053892215569
2016,E,22,220,4866,0.04521167283189478
2016,E,23,209,4378,0.04773869346733668
2016,E,24,151,3934,0.03838332486019319
2016,E,25,172,3527,0.048766657215764106
2016,E,26,129,3113,0.04143912624477995
2016,E,27,118,2750,0.04290909090909091
2016,E,28,99,2359,0.041966935142009325
2016,E,29,91,2034,0.04473942969518191
2016,E,30,79,1760,0.044886363636363634
2016,E,31,70,1499,0.0466977985323549
2016,E,32,40,1262,0.03169572107765452
2016,E,33,30,1085,0.027649769585253458
2016,E,34,15,940,0.015957446808510637
2016,E,35,9,791,0.011378002528445006
2016,E,36,71,635,0.11181102362204724
2016,E,37,6,153,0.0392156862745098
2016,E,38,4,46,0.08695652173913043
2016,E,39,0,29,0.0
2016,E,40,0,29,0.0
2016,E,41,0,29,0.0
2016,E,42,0,29,0.0
2016,E,43,0,29,0.0
2016,E,44,0,29,0.0
2016,E,45,0,29,0.0
2016,E,46,0,29,0.0
2016,E,47,0,29,0.0
2016,E,48,0,29,0.0
2016,E,49,0,29,0.0
2016,E,50,0,29,0.0
2016,E,51,0,29,0.0
2016,E,52,0,29,0.0
2016,E,53,0,29,0.0
2016,E,54,0,29,0.0
2016,E,55,0,29,0.0
2016,E,56,0,29,0.0
2016,E,57,0,29,0.0
2016,E,58,0,29,0.0
2016,E,59,0,29,0.0
2016,E,60,29,29,1.0
2016,F,1,53,7057,0.0075102734873175574
2016,F,2,95,6773,0.014026280820906541
2016,F,3,143,6526,0.021912350597609563
2016,F,4,167,6262,0.02666879591184925
2016,F,5,187,5960,0.031375838926174494
2016,F,6,224,5632,0.03977272727272727
2016,F,7,201,5278,0.03808260704812429
2016,F,8,226,4962,0.04554615074566707
2016,F,9,202,4611,0.04380828453697679
2016,F,10,188,4295,0.043771827706635624
2016,F,11,184,3995,0.0460575719649562
2016,F,12,160,3703,0.043208209559816364
2016,F,13,180,3428,0.052508751458576426
2016,F,14,149,3121,0.047741108619032364
2016,F,15,122,2872,0.04247910863509749
2016,F,16,147,2656,0.055346385542168676
2016,F,17,127,2423,0.052414362360709864
2016,F,18,124,2211,0.05608322026232474
2016,F,19,94,2005,0.04688279301745636
2016,F,20,85,1829,0.046473482777474026
2016,F,21,86,1670,0.05149700598802395
2016,F,22,75,1504,0.049867021276595744
2016,F,23,83,1360,0.06102941176470588
2016,F,24,75,1200,0.0625
2016,F,25,54,1068,0.05056179775280899
2016,F,26,59,941,0.06269925611052073
2016,F,27,54,824,0.06553398058252427
2016,F,28,58,701,0.08273894436519258
2016,F,29,27,602,0.044850498338870434
2016,F,30,30,512,0.05859375
2016,F,31,30,432,0.06944444444444445
2016,F,32,13,358,0.036312849162011177
2016,F,33,13,307,0.04234527687296417
2016,F,34,4,247,0.016194331983805668
2016,F,35,4,213,0.018779342723004695
2016,F,36,15,159,0.09433962264150944
2016,F,37,2,53,0.03773584905660377
2016,F,38,0,27,0.0
2016,F,39,0,24,0.0
2016,F,40,0,24,0.0
2016,F,41,0,24,0.0
2016,F,42,0,24,0.0
2016,F,43,0,24,0.0
2016,F,44,0,24,0.0
2016,F,45,0,24,0.0
2016,F,46,0,24,0.0
2016,F,47,0,24,0.0
2016,F,48,0,24,0.0
2016,F,49,0,24,0.0
2016,F,50,0,24,0.0
2016,F,51,0,24,0.0
2016,F,52,0,24,0.0
2016,F,53,0,24,0.0
2016,F,54,0,24,0.0
2016,F,55,0,24,0.0
2016,F,56,0,24,0.0
2016,F,57,0,24,0.0
2016,F,58,0,24,0.0
2016,F,59,0,24,0.0
2016,F,60,24,24,1.0
2016,G,1,26,1997,0.013019529293940912
2016,G,2,47,1889,0.024880889359449446
2016,G,3,56,1801,0.031093836757357024
2016,G,4,50,1718,0.02910360884749709
2016,G,5,66,1633,0.04041641151255358
2016,G,6,68,1528,0.04450261780104712
2016,G,7,68,1426,0.047685834502103785
2016,G,8,57,1332,0.04279279279279279
2016,G,9,65,1238,0.05250403877221325
2016,G,10,51,1136,0.0448943661971831
2016,G,11,65,1067,0.06091846298031865
2016,G,12,53,975,0.05435897435897436
2016,G,13,52,900,0.057777777777777775
2016,G,14,44,818,0.05378973105134474
2016,G,15,26,755,0.03443708609271523
2016,G,16,32,709,0.045133991537376586
2016,G,17,29,652,0.04447852760736196
2016,G,18,32,599,0.05342237061769616
2016,G,19,38,544,0.06985294117647059
2016,G,20,34,484,0.07024793388429752
2016,G,21,18,427,0.04215456674473068
2016,G,22,23,395,0.05822784810126582
2016,G,23,28,353,0.07932011331444759
2016,G,24,20,301,0.0664451827242525
2016,G,25,11,265,0.04150943396226415
2016,G,26,15,236,0.0635593220338983
2016,G,27,13,209,0.06220095693779904
2016,G,28,10,181,0.055248618784530384
2016,G,29,10,157,0.06369426751592357
2016,G,30,8,128,0.0625
2016,G,31,2,110,0.01818181818181818
2016,G,32,2,98,0.02040816326530612
2016,G,33,3,80,0.0375
2016,G,34,6,70,0.08571428571428572
2016,G,35,0,53,0.0
2016,G,36,8,44,0.18181818181818182
2016,G,37,0,15,0.0
2016,G,38,0,13,0.0
2016,G,39,0,13,0.0
2016,G,40,0,13,0.0
2016,G,41,0,13,0.0
2016,G,42,0,13,0.0
2016,G,43,0,13,0.0
2016,G,44,0,13,0.0
2016,G,45,0,13,0.0
2016,G,46,0,13,0.0
2016,G,47,0,13,0.0
2016,G,48,0,13,0.0
2016,G,49,0,13,0.0
2016,G,50,0,13,0.0
2016,G,51,0,13,0.0
2016,G,52,0,13,0.0
2016,G,53,0,13,0.0
2016,G,54,0,13,0.0
2016,G,55,0,13,0.0
2016,G,56,0,13,0.0
2016,G,57,0,13,0.0
2016,G,58,0,13,0.0
2016,G,59,0,13,0.0
2016,G,60,13,13,1.0
2017,A,1,29,26890,0.0010784678319077723
2017,A,2,55,25614,0.002147263215429062
2017,A,3,59,24826,0.002376540723435108
2017,A,4,77,23921,0.003218928974541198
2017,A,5,102,22875,0.004459016393442623
2017,A,6,111,21771,0.005098525561526802
2017,A,7,115,20544,0.005597741433021807
2017,A,8,137,19245,0.0071187321382177185
2017,A,9,144,17812,0.008084437457893555
2017,A,10,168,16344,0.010279001468428781
2017,A,11,133,14888,0.008933369156367544
2017,A,12,117,13342,0.00876929995502923
2017,A,13,105,11735,0.008947592671495527
2017,A,14,104,10124,0.010272619517977083
2017,A,15,72,8374,0.008598041557200859
2017,A,16,83,6921,0.011992486634879352
2017,A,17,60,5609,0.010697093956141915
2017,A,18,46,4478,0.01027244305493524
2017,A,19,30,3463,0.008663008951775917
2017,A,20,17,2612,0.006508422664624809
2017,A,21,17,1898,0.008956796628029505
2017,A,22,6,1336,0.004491017964071856
2017,A,23,7,884,0.007918552036199095
2017,A,24,8,509,0.015717092337917484
2017,A,25,6,227,0.02643171806167401
2017,A,26,1,76,0.013157894736842105
2017,A,27,0,42,0.0
2017,A,28,0,42,0.0
2017,A,29,0,42,0.0
2017,A,30,0,42,0.0
2017,A,31,0,42,0.0
2017,A,32,0,42,0.0
2017,A,33,0,42,0.0
2017,A,34,0,42,0.0
2017,A,35,0,42,0.0
2017,A,36,41,42,0.9761904761904762
2017,A,37,0,1,0.0
2017,A,38,0,1,0.0
2017,A,39,0,1,0.0
2017,A,40,0,1,0.0
2017,A,41,0,1,0.0
2017,A,42,0,1,0.0
2017,A,43,0,1,0.0
2017,A,44,0,1,0.0
2017,A,45,0,1,0.0
2017,A,46,0,1,0.0
2017,A,47,0,1,0.0
2017,A,48,0,1,0.0
2017,A,49,0,1,0.0
2017,A,50,0,1,0.0
2017,A,51,0,1,0.0
2017,A,52,0,1,0.0
2017,A,53,0,1,0.0
2017,A,54,0,1,0.0
2017,A,55,0,1,0.0
2017,A,56,0,1,0.0
2017,A,57,0,1,0.0
2017,A,58,0,1,0.0
2017,A,59,0,1,0.0
2017,A,60,1,1,1.0
2017,B,1,125,47001,0.0026595178825982425
2017,B,2,183,44693,0.004094600944219453
2017,B,3,270,43324,0.006232111531714523
2017,B,4,336,41646,0.008068001728857513
2017,B,5,416,39877,0.010432078641823607
2017,B,6,435,37937,0.011466378469567967
2017,B,7,473,35804,0.013210814434141436
2017,B,8,510,33382,0.015277694565933737
2017,B,9,548,30835,0.01777201232365818
2017,B,10,586,28173,0.020800056791963936
2017,B,11,577,25460,0.022663000785545954
2017,B,12,505,22714,0.022232984062692612
2017,B,13,454,20026,0.02267052831319285
2017,B,14,387,17100,0.022631578947368423
2017,B,15,331,14221,0.023275437732930174
2017,B,16,316,11727,0.02694636309371536
2017,B,17,260,9464,0.027472527472527472
2017,B,18,162,7409,0.021865298960723444
2017,B,19,144,5783,0.024900570638077123
2017,B,20,110,4322,0.025451180009254976
2017,B,21,73,3164,0.02307206068268015
2017,B,22,39,2214,0.017615176151761516
2017,B,23,20,1489,0.013431833445265278
2017,B,24,20,886,0.022573363431151242
2017,B,25,10,446,0.02242152466367713
2017,B,26,4,169,0.023668639053254437
2017,B,27,0,98,0.0
2017,B,28,0,98,0.0
2017,B,29,0,98,0.0
2017,B,30,0,98,0.0
2017,B,31,0,98,0.0
2017,B,32,0,98,0.0
2017,B,33,0,98,0.0
2017,B,34,0,98,0.0
2017,B,35,0,98,0.0
2017,B,36,83,98,0.8469387755102041
2017,B,37,0,15,0.0
2017,B,38,0,15,0.0
2017,B,39,0,15,0.0
2017,B,40,0,15,0.0
2017,B,41,0,15,0.0
2017,B,42,0,15,0.0
2017,B,43,0,15,0.0
2017,B,44,0,15,0.0
2017,B,45,0,15,0.0
2017,B,46,0,15,0.0
2017,B,47,0,15,0.0
2017,B,48,0,15,0.0
2017,B,49,0,15,0.0
2017,B,50,0,15,0.0
2017,B,51,0,15,0.0
2017,B,52,0,15,0.0
2017,B,53,0,15,0.0
2017,B,54,0,15,0.0
2017,B,55,0,15,0.0
2017,B,56,0,15,0.0
2017,B,57,0,15,0.0
2017,B,58,0,15,0.0
2017,B,59,0,15,0.0
2017,B,60,15,15,1.0
2017,C,1,245,54919,0.004461115460951583
2017,C,2,417,51979,0.008022470613132226
2017,C,3,612,50150,0.012203389830508475
2017,C,4,698,48004,0.014540454962086493
2017,C,5,817,45562,0.01793160967472894
2017,C,6,881,43028,0.020475039509156828
2017,C,7,906,40256,0.022505961844197137
2017,C,8,978,37283,0.026231794651717943
2017,C,9,1003,34201,0.029326627876377884
2017,C,10,1002,31099,0.03221968552043474
2017,C,11,1071,28043,0.03819134899975039
2017,C,12,1069,24833,0.04304755768533806
2017,C,13,899,21591,0.041637719420128755
2017,C,14,822,18286,0.04495242261839659
2017,C,15,704,15069,0.04671842856194837
2017,C,16,591,12297,0.04806050256160039
2017,C,17,481,9949,0.048346567494220526
2017,C,18,327,7769,0.04209035911957781
2017,C,19,260,6011,0.043254034270504074
2017,C,20,159,4536,0.03505291005291005
2017,C,21,129,3266,0.03949785670545009
2017,C,22,53,2230,0.02376681614349776
2017,C,23,46,1507,0.030524220305242204
2017,C,24,32,927,0.034519956850053934
2017,C,25,23,516,0.044573643410852716
2017,C,26,8,271,0.02952029520295203
2017,C,27,0,174,0.0
2017,C,28,0,174,0.0
2017,C,29,0,174,0.0
2017,C,30,0,174,0.0
2017,C,31,0,174,0.0
2017,C,32,0,174,0.0
2017,C,33,0,174,0.0
2017,C,34,0,174,0.0
2017,C,35,0,174,0.0
2017,C,36,135,174,0.7758620689655172
2017,C,37,0,39,0.0
2017,C,38,0,39,0.0
2017,C,39,0,39,0.0
2017,C,40,0,39,0.0
2017,C,41,0,39,0.0
2017,C,42,0,39,0.0
2017,C,43,0,39,0.0
2017,C,44,0,39,0.0
2017,C,45,0,39,0.0
2017,C,46,0,39,0.0
2017,C,47,0,39,0.0
2017,C,48,0,39,0.0
2017,C,49,0,39,0.0
2017,C,50,0,39,0.0
2017,C,51,0,39,0.0
2017,C,52,0,39,0.0
2017,C,53,0,39,0.0
2017,C,54,0,39,0.0
2017,C,55,0,39,0.0
2017,C,56,0,39,0.0
2017,C,57,0,39,0.0
2017,C,58,0,39,0.0
2017,C,59,0,39,0.0
2017,C,60,39,39,1.0
2017,D,1,192,24521,0.00783002324538151
2017,D,2,340,22979,0.01479611819487358
2017,D,3,367,22005,0.016678027720972505
2017,D,4,501,20888,0.023985063194178476
2017,D,5,533,19582,0.027218874476560108
2017,D,6,591,18252,0.03238001314924392
2017,D,7,574,16836,0.0340936089332383
2017,D,8,596,15377,0.0387591857969695
2017,D,9,624,13932,0.04478897502153316
2017,D,10,640,12436,0.051463493084593116
2017,D,11,611,10956,0.05576852866009493
2017,D,12,545,9533,0.05716983111297598
2017,D,13,476,8105,0.058729179518815545
2017,D,14,438,6764,0.06475458308693081
2017,D,15,350,5458,0.06412605349945034
2017,D,16,301,4364,0.06897341888175985
2017,D,17,205,3419,0.05995905235448962
2017,D,18,167,2657,0.062852841550621
2017,D,19,115,2064,0.05571705426356589
2017,D,20,87,1574,0.055273189326556546
2017,D,21,63,1188,0.05303030303030303
2017,D,22,28,825,0.03393939393939394
2017,D,23,20,587,0.034071550255536626
2017,D,24,12,373,0.032171581769437
2017,D,25,9,243,0.037037037037037035
2017,D,26,3,143,0.02097902097902098
2017,D,27,0,119,0.0
2017,D,28,0,119,0.0
2017,D,29,0,119,0.0
2017,D,30,0,119,0.0
2017,D,31,0,119,0.0
2017,D,32,0,119,0.0
2017,D,33,0,119,0.0
2017,D,34,0,119,0.0
2017,D,35,0,119,0.0
2017,D,36,98,119,0.8235294117647058
2017,D,37,0,21,0.0
2017,D,38,0,21,0.0
2017,D,39,0,21,0.0
2017,D,40,0,21,0.0
2017,D,41,0,21,0.0
2017,D,42,0,21,0.0
2017,D,43,0,21,0.0
2017,D,44,0,21,0.0
2017,D,45,0,21,0.0
2017,D,46,0,21,0.0
2017,D,47,0,21,0.0
2017,D,48,0,21,0.0
2017,D,49,0,21,0.0
2017,D,50,0,21,0.0
2017,D,51,0,21,0.0
2017,D,52,0,21,0.0
2017,D,53,0,21,0.0
2017,D,54,0,21,0.0
2017,D,55,0,21,0.0
2017,D,56,0,21,0.0
2017,D,57,0,21,0.0
2017,D,58,0,21,0.0
2017,D,59,0,21,0.0
2017,D,60,21,21,1.0
2017,E,1,121,10214,0.011846485216369688
2017,E,2,191,9471,0.020166825044873826
2017,E,3,236,8963,0.026330469708802855
2017,E,4,258,8351,0.030894503652257214
2017,E,5,306,7744,0.039514462809917356
2017,E,6,282,7127,0.03956784060614564
2017,E,7,306,6524,0.046903740036787246
2017,E,8,287,5905,0.04860287891617274
2017,E,9,295,5279,0.05588179579465808
2017,E,10,253,4682,0.05403673643741991
2017,E,11,289,4123,0.07009459131700219
2017,E,12,258,3538,0.07292255511588468
2017,E,13,203,2966,0.0684423465947404
2017,E,14,198,2472,0.08009708737864078
2017,E,15,153,1987,0.0770005032712632
2017,E,16,128,1613,0.07935523868567886
2017,E,17,100,1297,0.07710100231303008
2017,E,18,85,984,0.08638211382113821
2017,E,19,62,745,0.08322147651006712
2017,E,20,44,553,0.07956600361663653
2017,E,21,26,413,0.06295399515738499
2017,E,22,12,291,0.041237113402061855
2017,E,23,7,212,0.0330188679245283
2017,E,24,6,161,0.037267080745341616
2017,E,25,3,122,0.02459016393442623
2017,E,26,1,98,0.01020408163265306
2017,E,27,0,91,0.0
2017,E,28,0,91,0.0
2017,E,29,0,91,0.0
2017,E,30,0,91,0.0
2017,E,31,0,91,0.0
2017,E,32,0,91,0.0
2017,E,33,0,91,0.0
2017,E,34,0,91,0.0
2017,E,35,0,91,0.0
2017,E,36,55,91,0.6043956043956044
2017,E,37,0,36,0.0
2017,E,38,0,36,0.0
2017,E,39,0,36,0.0
2017,E,40,0,36,0.0
2017,E,41,0,36,0.0
2017,E,42,0,36,0.0
2017,E,43,0,36,0.0
2017,E,44,0,36,0.0
2017,E,45,0,36,0.0
2017,E,46,0,36,0.0
2017,E,47,0,36,0.0
2017,E,48,0,36,0.0
2017,E,49,0,36,0.0
2017,E,50,0,36,0.0
2017,E,51,0,36,0.0
2017,E,52,0,36,0.0
2017,E,53,0,36,0.0
2017,E,54,0,36,0.0
2017,E,55,0,36,0.0
2017,E,56,0,36,0.0
2017,E,57,0,36,0.0
2017,E,58,0,36,0.0
2017,E,59,0,36,0.0
2017,E,60,36,36,1.0
2017,F,1,42,3649,0.011510002740476843
2017,F,2,81,3390,0.023893805309734513
2017,F,3,90,3194,0.028177833437695678
2017,F,4,141,2971,0.04745876809155167
2017,F,5,123,2702,0.04552183567727609
2017,F,6,136,2468,0.055105348460291734
2017,F,7,117,2217,0.05277401894451962
2017,F,8,126,1982,0.06357214934409687
2017,F,9,112,1752,0.0639269406392694
2017,F,10,92,1541,0.05970149253731343
2017,F,11,121,1363,0.08877476155539252
2017,F,12,99,1150,0.08608695652173913
2017,F,13,92,981,0.09378185524974515
2017,F,14,68,801,0.08489388264669163
2017,F,15,62,648,0.09567901234567901
2017,F,16,55,504,0.10912698412698413
2017,F,17,38,386,0.09844559585492228
2017,F,18,36,304,0.11842105263157894
2017,F,19,19,230,0.08260869565217391
2017,F,20,10,174,0.05747126436781609
2017,F,21,9,134,0.06716417910447761
2017,F,22,5,104,0.04807692307692308
2017,F,23,8,82,0.0975609756097561
2017,F,24,3,59,0.05084745762711865
2017,F,25,1,52,0.019230769230769232
2017,F,26,0,47,0.0
2017,F,27,0,44,0.0
2017,F,28,0,44,0.0
2017,F,29,0,44,0.0
2017,F,30,0,44,0.0
2017,F,31,0,44,0.0
2017,F,32,0,44,0.0
2017,F,33,0,44,0.0
2017,F,34,0,44,0.0
2017,F,35,0,44,0.0
2017,F,36,23,44,0.5227272727272727
2017,F,37,0,21,0.0
2017,F,38,0,21,0.0
2017,F,39,0,21,0.0
2017,F,40,0,21,0.0
2017,F,41,0,21,0.0
2017,F,42,0,21,0.0
2017,F,43,0,21,0.0
2017,F,44,0,21,0.0
2017,F,45,0,21,0.0
2017,F,46,0,21,0.0
2017,F,47,0,21,0.0
2017,F,48,0,21,0.0
2017,F,49,0,21,0.0
2017,F,50,0,21,0.0
2017,F,51,0,21,0.0
2017,F,52,0,21,0.0
2017,F,53,0,21,0.0
2017,F,54,0,21,0.0
2017,F,55,0,21,0.0
2017,F,56,0,21,0.0
2017,F,57,0,21,0.0
2017,F,58,0,21,0.0
2017,F,59,0,21,0.0
2017,F,60,21,21,1.0
2017,G,1,31,2127,0.01457451810061119
2017,G,2,59,1932,0.030538302277432712
2017,G,3,71,1805,0.03933518005540166
2017,G,4,93,1660,0.05602409638554217
2017,G,5,82,1504,0.05452127659574468
2017,G,6,83,1357,0.061164333087693444
2017,G,7,76,1223,0.06214227309893704
2017,G,8,91,1073,0.08480894687791239
2017,G,9,75,933,0.08038585209003216
2017,G,10,64,797,0.08030112923462986
2017,G,11,80,680,0.11764705882352941
2017,G,12,71,552,0.1286231884057971
2017,G,13,49,442,0.11085972850678733
